UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1,88000,2,14531,0,11.39,9.58
1,34000,1,6325,0,10.43,8.75
1,154000,1,14841,0,11.94,9.61
2,23420,1,3612,0,10.06,8.19
1,119601,1,13250,2,11.69,9.49
1,138050,1,16724,0,11.84,9.72
1,143000,1,16980,0,11.87,9.74
1,490684,1,51380,0,13.10,10.85
2,88160,1,15305,0,11.39,9.64
1,4300,1,6938,0,8.37,8.84
1,45000,1,10979,0,10.71,9.30
1,47320,2,7360,2,10.76,8.90
1,54426,1,6066,0,10.90,8.71
1,72800,1,10552,0,11.20,9.26
1,80000,1,13774,0,11.29,9.53
1,13026,1,5306,0,9.47,8.58
1,73600,1,13272,2,11.21,9.49
1,120200,4,18891,0,11.70,9.85
1,16372,2,7632,1,9.70,8.94
1,10998,2,2963,0,9.31,7.99
1,22048,1,11174,1,10.00,9.32
1,16800,1,2431,0,9.73,7.80
2,119146,1,15983,0,11.69,9.68
1,33170,1,11380,0,10.41,9.34
1,18066,1,5775,2,9.80,8.66
1,214870,1,24301,4,12.28,10.10
1,21930,1,7974,0,10.00,8.98
1,2400,1,15347,4,7.78,9.64
1,191553,1,22418,0,12.16,10.02
1,4384,1,14600,0,8.39,9.59
1,42328,2,7692,1,10.65,8.95
1,129800,2,20690,5,11.77,9.94
1,95291,1,23001,0,11.46,10.04
2,49200,1,18465,0,10.80,9.82
1,100000,1,26837,4,11.51,10.20
1,3400,1,11692,0,8.13,9.37
1,26826,1,4583,0,10.20,8.43
1,32543,1,97711,0,10.39,11.49
1,132350,4,22757,2,11.79,10.03
1,130000,4,29649,2,11.78,10.30
1,77000,1,10604,0,11.25,9.27
1,61426,1,11493,0,11.03,9.35
1,138300,1,22126,0,11.84,10.00
1,33300,1,13434,0,10.41,9.51
1,91000,1,9820,0,11.42,9.19
1,84996,1,29859,2,11.35,10.30
1,92592,1,10199,0,11.44,9.23
1,17678,6,12219,0,9.78,9.41
1,14096,1,6617,0,9.55,8.80
1,265500,1,20226,0,12.49,9.91
1,100000,1,29424,0,11.51,10.29
1,19890,1,5275,0,9.90,8.57
1,162000,4,28266,1,12.00,10.25
1,117000,1,26850,0,11.67,10.20
1,85000,4,8354,0,11.35,9.03
1,120000,4,12869,0,11.70,9.46
1,108000,1,19893,2,11.59,9.90
1,86000,1,14333,0,11.36,9.57
1,12648,1,2982,0,9.45,8.00
1,150000,1,19687,1,11.92,9.89
1,139000,1,22798,0,11.84,10.03
1,35652,1,7237,0,10.48,8.89
1,140000,1,20063,2,11.85,9.91
1,1100,1,3677,0,7.00,8.21
1,56000,2,10992,0,10.93,9.30
1,32000,1,13014,1,10.37,9.47
2,21426,1,6544,0,9.97,8.79
1,117698,1,20561,0,11.68,9.93
1,46097,1,4713,0,10.74,8.46
1,53830,1,8656,0,10.89,9.07
1,31548,6,8666,0,10.36,9.07
1,32724,1,6989,0,10.40,8.85
1,23772,2,9161,0,10.08,9.12
1,55000,1,11850,0,10.92,9.38
2,3252,1,6846,0,8.09,8.83
1,39350,1,17886,3,10.58,9.79
1,36312,1,9402,0,10.50,9.15
1,39000,2,11303,2,10.57,9.33
1,121000,1,60736,0,11.70,11.01
1,78600,1,9829,0,11.27,9.19
1,92000,1,10653,0,11.43,9.27
1,150000,4,27114,0,11.92,10.21
1,90000,1,8583,0,11.41,9.06
1,17076,1,3585,0,9.75,8.18
1,85932,1,13764,0,11.36,9.53
1,28600,1,15469,2,10.26,9.65
1,102000,1,13553,0,11.53,9.51
1,24000,2,8977,0,10.09,9.10
1,520984,1,55822,0,13.16,10.93
1,23124,1,9496,0,10.05,9.16
1,4334,1,1530,0,8.37,7.33
2,132000,1,15667,0,11.79,9.66
1,218200,1,30787,0,12.29,10.33
1,84380,1,23434,2,11.34,10.06
1,54000,1,11822,4,10.90,9.38
1,71062,1,10946,0,11.17,9.30
1,38026,2,6025,0,10.55,8.70
1,170450,1,14682,0,12.05,9.59
1,104000,1,16235,7,11.55,9.69
1,30550,1,38423,2,10.33,10.56
1,142030,3,58590,1,11.86,10.98
1,40200,1,6859,0,10.60,8.83
1,34484,1,26828,0,10.45,10.20
1,26928,1,6498,0,10.20,8.78
1,358084,1,13727,0,12.79,9.53
1,97000,2,14381,0,11.48,9.57
1,63352,1,18384,0,11.06,9.82
1,35484,1,9429,0,10.48,9.15
1,166500,1,64847,4,12.02,11.08
1,14058,4,4391,0,9.55,8.39
1,5200,1,13408,1,8.56,9.50
1,12000,1,6678,0,9.39,8.81
1,35000,1,8747,0,10.46,9.08
1,43000,1,14355,0,10.67,9.57
1,13026,1,12007,0,9.47,9.39
1,150000,1,18471,0,11.92,9.82
1,150000,4,15197,1,11.92,9.63
1,191000,1,27812,1,12.16,10.23
1,31267,1,13166,0,10.35,9.49
1,30394,1,47589,0,10.32,10.77
1,34000,1,6343,0,10.43,8.76
1,153300,1,41498,0,11.94,10.63
1,145338,1,16912,0,11.89,9.74
1,26000,1,5665,1,10.17,8.64
1,35342,1,12039,0,10.47,9.40
1,12414,2,2709,0,9.43,7.90
1,21600,1,7293,0,9.98,8.89
1,12426,1,3361,0,9.43,8.12
1,875005,4,64440,2,13.68,11.07
1,30800,1,12189,0,10.34,9.41
1,26235,1,12599,0,10.17,9.44
1,525684,1,64607,0,13.17,11.08
1,19338,1,7790,0,9.87,8.96
1,180000,1,32551,0,12.10,10.39
1,32328,2,11849,2,10.38,9.38
2,49404,1,9786,0,10.81,9.19
1,115501,1,19063,0,11.66,9.86
1,62400,1,17432,0,11.04,9.77
1,15786,1,4156,0,9.67,8.33
2,108472,1,10033,0,11.59,9.21
1,3252,4,11364,0,8.09,9.34
1,20226,1,3584,0,9.91,8.18
1,34826,1,1405,0,10.46,7.25
1,88000,1,10066,1,11.39,9.22
1,36000,4,12953,0,10.49,9.47
1,75000,1,10138,0,11.23,9.22
2,95000,1,18660,0,11.46,9.83
2,76400,1,9870,0,11.24,9.20
1,60000,6,40173,3,11.00,10.60
1,23730,1,4994,0,10.07,8.52
2,120001,1,13750,0,11.70,9.53
1,51700,1,9798,1,10.85,9.19
1,40040,1,3374,0,10.60,8.12
1,116900,1,13192,0,11.67,9.49
1,24960,2,4090,0,10.13,8.32
1,128003,1,12124,1,11.76,9.40
1,100600,1,9680,0,11.52,9.18
1,69000,1,33649,0,11.14,10.42
1,86400,1,12620,0,11.37,9.44
1,86972,4,10421,0,11.37,9.25
2,54600,1,6899,0,10.91,8.84
1,110000,1,22436,0,11.61,10.02
1,27552,1,5016,0,10.22,8.52
1,12000,4,14270,0,9.39,9.57
1,38750,2,9159,3,10.56,9.12
1,36855,1,5182,0,10.51,8.55
1,36800,1,4614,0,10.51,8.44
2,150761,1,16543,2,11.92,9.71
1,36400,1,7575,0,10.50,8.93
1,67520,1,7688,3,11.12,8.95
1,15786,1,4233,0,9.67,8.35
1,24980,1,3308,0,10.13,8.10
1,52091,6,5619,1,10.86,8.63
1,88000,1,9798,0,11.39,9.19
1,12000,2,7151,0,9.39,8.87
1,800,1,2908,0,6.68,7.98
2,4224,1,4422,0,8.35,8.39
1,50000,1,6031,0,10.82,8.70
1,106000,1,8696,0,11.57,9.07
1,7000,1,5991,0,8.85,8.70
1,13000,1,8446,0,9.47,9.04
1,21944,1,4320,0,10.00,8.37
1,80000,1,4625,0,11.29,8.44
1,117000,1,9330,2,11.67,9.14
1,192000,1,18063,0,12.17,9.80
1,1310,1,3390,0,7.18,8.13
1,118000,1,12603,0,11.68,9.44
1,15000,4,1829,0,9.62,7.51
1,111660,1,12977,4,11.62,9.47
1,45000,1,4389,0,10.71,8.39
1,74986,1,8721,0,11.23,9.07
1,42000,1,6927,2,10.65,8.84
1,26000,1,12966,0,10.17,9.47
1,45152,1,7309,0,10.72,8.90
1,31544,1,6028,3,10.36,8.70
1,14022,2,1657,0,9.55,7.41
1,50000,1,9431,0,10.82,9.15
1,37938,1,9208,1,10.54,9.13
1,41000,1,3746,1,10.62,8.23
1,110000,1,14076,0,11.61,9.55
1,120000,2,14542,3,11.70,9.58
1,19483,1,2525,0,9.88,7.83
1,2015,1,3649,0,7.61,8.20
1,76500,1,9984,6,11.25,9.21
1,120550,1,36607,1,11.70,10.51
1,64750,1,8350,0,11.08,9.03
1,20962,1,4269,0,9.95,8.36
1,61520,1,5165,0,11.03,8.55
1,2000,1,17724,0,7.60,9.78
1,28638,1,6650,0,10.26,8.80
1,23650,1,3583,0,10.07,8.18
1,49200,1,6352,0,10.80,8.76
1,145000,4,15575,3,11.88,9.65
1,57000,1,21766,0,10.95,9.99
1,59226,1,12711,0,10.99,9.45
1,158000,1,14019,0,11.97,9.55
1,82400,1,7062,0,11.32,8.86
1,131312,1,12168,2,11.79,9.41
1,39400,5,8199,1,10.58,9.01
2,25898,1,3053,0,10.16,8.02
1,32197,1,5098,2,10.38,8.54
1,474304,1,28273,0,13.07,10.25
1,73000,2,8129,3,11.20,9.00
1,224579,4,16837,2,12.32,9.73
1,4000,1,2779,0,8.29,7.93
1,75871,1,16538,0,11.24,9.71
1,49026,1,7229,0,10.80,8.89
1,23226,2,8329,0,10.05,9.03
1,127432,1,10797,0,11.76,9.29
1,289000,1,20750,0,12.57,9.94
1,68000,1,29727,0,11.13,10.30
1,97000,1,10974,2,11.48,9.30
2,158000,1,33267,0,11.97,10.41
1,180000,1,13219,0,12.10,9.49
1,135000,1,11527,2,11.81,9.35
1,60600,1,9305,0,11.01,9.14
1,92300,6,7630,1,11.43,8.94
2,19548,1,3516,0,9.88,8.17
1,97000,1,9719,0,11.48,9.18
1,3252,1,2920,0,8.09,7.98
1,1200,1,6649,0,7.09,8.80
1,119200,1,7734,0,11.69,8.95
1,49000,1,3915,1,10.80,8.27
1,34177,2,7042,0,10.44,8.86
1,148800,1,8448,0,11.91,9.04
1,113132,1,10449,0,11.64,9.25
1,100000,1,12136,0,11.51,9.40
1,13000,1,2616,0,9.47,7.87
1,502084,1,41196,0,13.13,10.63
1,18216,1,3719,0,9.81,8.22
1,16476,1,2472,0,9.71,7.81
1,16506,1,2043,0,9.71,7.62
1,13770,1,2339,0,9.53,7.76
1,38200,1,6580,0,10.55,8.79
2,51000,1,3889,0,10.84,8.27
1,162150,1,10396,0,12.00,9.25
1,141000,1,18278,2,11.86,9.81
1,488084,1,29114,0,13.10,10.28
1,31548,1,5134,0,10.36,8.54
1,144020,1,11664,0,11.88,9.36
1,50000,1,4413,1,10.82,8.39
1,245000,2,28354,0,12.41,10.25
1,10000,4,3221,0,9.21,8.08
1,38000,1,6722,2,10.55,8.81
1,73826,1,13285,0,11.21,9.49
1,42598,1,12337,0,10.66,9.42
1,20826,1,5371,0,9.94,8.59
1,66008,1,7749,1,11.10,8.96
1,173456,5,23764,2,12.06,10.08
1,13842,1,2733,0,9.54,7.91
1,132000,1,13991,0,11.79,9.55
1,55000,2,11233,0,10.92,9.33
1,139000,1,17310,0,11.84,9.76
1,49000,1,6261,0,10.80,8.74
1,5200,1,2608,0,8.56,7.87
1,67000,1,7958,3,11.11,8.98
1,8100,1,4482,2,9.00,8.41
1,40000,1,4780,1,10.60,8.47
1,125791,1,11517,0,11.74,9.35
1,301200,1,24667,3,12.62,10.11
1,36290,1,5675,0,10.50,8.64
1,43626,1,3794,0,10.68,8.24
1,94265,1,11217,0,11.45,9.33
1,100226,1,10808,0,11.52,9.29
1,43000,1,10108,3,10.67,9.22
1,23624,1,8297,1,10.07,9.02
1,30000,1,5313,1,10.31,8.58
1,50000,1,10200,0,10.82,9.23
1,150000,1,8839,0,11.92,9.09
1,201000,1,15292,1,12.21,9.64
1,3200,1,10267,0,8.07,9.24
1,83578,5,10883,2,11.33,9.29
1,145452,1,15915,0,11.89,9.68
1,74626,1,11500,0,11.22,9.35
1,50700,1,8946,0,10.83,9.10
1,88200,1,10799,0,11.39,9.29
1,7200,1,3499,0,8.88,8.16
1,57000,1,19262,2,10.95,9.87
2,947,1,1649,0,6.85,7.41
1,6660,1,1625,0,8.80,7.39
1,128000,2,14492,3,11.76,9.58
1,17000,2,3334,1,9.74,8.11
1,30840,3,4291,1,10.34,8.36
1,57600,1,6382,0,10.96,8.76
1,27905,2,5179,1,10.24,8.55
1,35400,1,5008,0,10.47,8.52
1,90100,1,8824,0,11.41,9.09
1,115000,1,8083,0,11.65,9.00
1,473084,1,29284,0,13.07,10.28
2,116000,1,12977,0,11.66,9.47
1,160001,2,18126,0,11.98,9.81
1,150200,1,13959,3,11.92,9.54
1,110680,1,8709,0,11.61,9.07
1,8826,1,1846,0,9.09,7.52
1,57460,1,8016,0,10.96,8.99
1,48180,1,3668,2,10.78,8.21
1,343084,1,84593,2,12.75,11.35
1,14000,1,8412,0,9.55,9.04
1,91600,4,12351,1,11.43,9.42
2,26770,1,7665,0,10.20,8.94
1,33403,2,5026,0,10.42,8.52
1,115400,1,10375,0,11.66,9.25
1,111000,1,6788,1,11.62,8.82
1,60005,1,6239,0,11.00,8.74
1,120840,2,7188,0,11.70,8.88
1,2200,1,3711,2,7.70,8.22
1,74805,1,9926,0,11.22,9.20
1,34626,1,4099,0,10.45,8.32
1,13554,1,2845,0,9.51,7.95
1,15200,1,3770,0,9.63,8.23
1,83626,4,5895,0,11.33,8.68
1,65000,1,5861,0,11.08,8.68
1,1800,2,175,0,7.50,5.16
1,20135,1,5611,0,9.91,8.63
1,42050,1,7861,1,10.65,8.97
1,9622,2,2059,0,9.17,7.63
1,4400,1,5292,0,8.39,8.57
1,77298,1,6904,0,11.26,8.84
1,30000,1,21280,0,10.31,9.97
1,58000,1,19238,1,10.97,9.86
1,100000,1,6509,0,11.51,8.78
1,13440,1,3291,0,9.51,8.10
1,3252,1,4451,0,8.09,8.40
1,24000,1,8780,1,10.09,9.08
2,38125,1,7859,1,10.55,8.97
1,17779,1,2321,0,9.79,7.75
2,77264,1,9255,0,11.25,9.13
1,113319,1,9911,0,11.64,9.20
1,30000,2,5135,0,10.31,8.54
1,145144,1,11841,2,11.89,9.38
1,161200,1,19600,0,11.99,9.88
1,25626,1,4570,0,10.15,8.43
1,36000,2,6982,2,10.49,8.85
1,82846,1,33249,0,11.32,10.41
1,38000,1,4565,0,10.55,8.43
1,52800,1,6592,0,10.87,8.79
1,171000,1,9417,1,12.05,9.15
1,35226,1,10546,0,10.47,9.26
1,99026,1,11931,0,11.50,9.39
1,11330,1,10498,1,9.34,9.26
1,66026,1,68872,0,11.10,11.14
1,102000,1,9516,0,11.53,9.16
1,30318,2,6728,0,10.32,8.81
1,16614,1,2705,0,9.72,7.90
1,30000,1,4566,0,10.31,8.43
1,99000,1,9717,0,11.50,9.18
1,50000,4,10131,0,10.82,9.22
1,87440,1,6664,0,11.38,8.80
1,36684,1,3048,0,10.51,8.02
1,17734,1,5885,0,9.78,8.68
1,47526,1,23929,0,10.77,10.08
1,19890,1,2521,0,9.90,7.83
1,33280,1,5730,0,10.41,8.65
1,3175,2,3845,1,8.06,8.25
1,4224,2,842,2,8.35,6.74
1,72000,1,6442,0,11.18,8.77
1,60000,1,47917,0,11.00,10.78
1,37414,2,6417,2,10.53,8.77
1,29000,1,7453,1,10.28,8.92
1,158000,4,9175,1,11.97,9.12
1,70000,1,7672,1,11.16,8.95
1,511479,2,24249,1,13.15,10.10
1,125000,1,29673,0,11.74,10.30
1,7000,2,3103,0,8.85,8.04
1,91000,1,10408,1,11.42,9.25
1,83191,1,6408,0,11.33,8.77
1,6426,2,4517,0,8.77,8.42
1,32000,1,8208,2,10.37,9.01
1,179808,1,15005,0,12.10,9.62
1,43001,1,7271,4,10.67,8.89
1,64000,1,9292,0,11.07,9.14
1,210829,1,79181,0,12.26,11.28
1,34752,1,5674,0,10.46,8.64
1,14731,1,5947,1,9.60,8.69
1,36000,1,4762,0,10.49,8.47
1,14726,2,7704,1,9.60,8.95
1,133000,1,12526,1,11.80,9.44
1,65200,1,17533,2,11.09,9.77
1,38044,1,11144,4,10.55,9.32
1,146700,1,9479,0,11.90,9.16
1,35388,1,5982,0,10.47,8.70
1,75800,1,22485,3,11.24,10.02
1,36000,2,8267,0,10.49,9.02
1,7000,1,8370,0,8.85,9.03
1,122200,1,9976,0,11.71,9.21
1,65460,1,12510,0,11.09,9.43
2,36434,1,7557,2,10.50,8.93
1,126426,2,9957,0,11.75,9.21
1,108000,1,14123,2,11.59,9.56
1,29268,1,4863,0,10.28,8.49
1,183600,1,15220,0,12.12,9.63
1,79200,1,3497,0,11.28,8.16
1,88000,1,5315,0,11.39,8.58
2,28000,1,4219,0,10.24,8.35
1,79753,1,21642,0,11.29,9.98
2,11535,1,3132,5,9.35,8.05
1,48000,1,6826,1,10.78,8.83
1,24716,6,9906,0,10.12,9.20
1,68707,1,7908,0,11.14,8.98
1,21786,1,3600,0,9.99,8.19
1,49000,1,4364,0,10.80,8.38
1,32000,2,3785,2,10.37,8.24
1,75000,1,8668,0,11.23,9.07
1,61220,1,10123,0,11.02,9.22
2,28612,1,4379,0,10.26,8.38
1,130000,2,11386,0,11.78,9.34
1,70935,1,33011,0,11.17,10.40
1,55486,1,7549,0,10.92,8.93
1,22026,1,3452,0,10.00,8.15
1,32000,1,11552,0,10.37,9.35
1,91322,1,9290,3,11.42,9.14
1,164000,1,10794,2,12.01,9.29
1,21762,1,3052,0,9.99,8.02
1,50000,5,6523,0,10.82,8.78
1,45000,1,3370,1,10.71,8.12
1,5226,1,1766,0,8.56,7.48
1,16886,1,2501,0,9.73,7.82
1,6210,6,2914,0,8.73,7.98
1,37826,1,3734,0,10.54,8.23
1,43000,2,3328,0,10.67,8.11
1,156330,1,19818,0,11.96,9.89
1,74000,1,12902,2,11.21,9.47
1,85800,1,11978,0,11.36,9.39
1,3252,1,19417,0,8.09,9.87
1,133469,1,18658,0,11.80,9.83
1,11626,2,2992,0,9.36,8.00
1,90459,1,7049,0,11.41,8.86
1,80500,1,11371,0,11.30,9.34
2,30000,6,2213,0,10.31,7.70
1,28036,2,3313,0,10.24,8.11
1,110000,1,7840,0,11.61,8.97
2,76100,1,14190,0,11.24,9.56
1,170000,1,14292,0,12.04,9.57
2,79000,1,11182,2,11.28,9.32
1,35480,1,12359,0,10.48,9.42
1,65000,1,7167,0,11.08,8.88
1,52000,1,11783,2,10.86,9.37
1,60000,1,12754,0,11.00,9.45
1,85000,1,5880,0,11.35,8.68
1,100000,4,10599,1,11.51,9.27
2,88600,1,9749,0,11.39,9.18
2,45888,1,11355,5,10.73,9.34
1,89000,2,9045,1,11.40,9.11
1,156770,1,18547,1,11.96,9.83
1,6340,1,1890,4,8.75,7.54
1,80922,1,11082,0,11.30,9.31
1,82000,2,9251,1,11.31,9.13
1,48000,1,9139,0,10.78,9.12
1,60000,1,9598,0,11.00,9.17
1,116,1,3686,0,4.75,8.21
1,143000,1,19892,0,11.87,9.90
1,89200,1,6150,0,11.40,8.72
1,69200,1,4702,1,11.14,8.46
1,81700,1,7809,0,11.31,8.96
2,26506,1,2771,0,10.19,7.93
1,73002,1,19733,1,11.20,9.89
1,27126,1,8798,0,10.21,9.08
1,59627,1,8816,0,11.00,9.08
1,88000,1,15468,1,11.39,9.65
1,1600,1,8951,0,7.38,9.10
1,15906,1,11422,1,9.67,9.34
1,485912,4,14114,0,13.09,9.55
1,180000,1,19000,0,12.10,9.85
1,21762,1,8943,0,9.99,9.10
1,64400,1,9183,0,11.07,9.13
1,55000,1,9372,0,10.92,9.15
1,60015,1,8998,0,11.00,9.10
1,34000,4,3363,0,10.43,8.12
1,370084,1,61662,0,12.82,11.03
1,26000,1,6038,4,10.17,8.71
2,4800,1,6877,0,8.48,8.84
1,80000,1,8588,0,11.29,9.06
1,36000,1,3440,0,10.49,8.14
1,14742,1,4238,0,9.60,8.35
1,13626,1,1376,0,9.52,7.23
1,12146,1,2224,0,9.40,7.71
1,48252,1,11309,0,10.78,9.33
1,16026,1,13956,0,9.68,9.54
1,120000,1,14512,0,11.70,9.58
1,67000,2,5247,0,11.11,8.57
1,28132,1,6636,0,10.24,8.80
1,37652,1,12258,0,10.54,9.41
1,14467,2,5095,0,9.58,8.54
1,80000,1,8452,0,11.29,9.04
1,29000,1,6348,0,10.28,8.76
1,24320,1,3670,2,10.10,8.21
1,8400,1,4733,0,9.04,8.46
1,44700,1,6789,0,10.71,8.82
2,68820,1,8922,0,11.14,9.10
1,13626,1,2035,0,9.52,7.62
1,95700,1,15053,2,11.47,9.62
1,16274,1,1996,0,9.70,7.60
1,184612,1,13937,0,12.13,9.54
1,35780,1,6667,0,10.49,8.81
1,178074,1,11048,0,12.09,9.31
1,60000,1,12020,2,11.00,9.39
2,56378,1,28899,0,10.94,10.27
1,8988,2,900,0,9.10,6.80
1,29000,2,5245,0,10.28,8.57
1,81500,1,7695,0,11.31,8.95
1,63000,4,6945,3,11.05,8.85
1,150000,1,102272,0,11.92,11.54
1,22000,4,10605,0,10.00,9.27
1,81188,1,4721,0,11.30,8.46
1,22600,2,5216,1,10.03,8.56
1,52675,1,5948,0,10.87,8.69
1,32000,2,7808,0,10.37,8.96
1,217100,2,12645,1,12.29,9.44
1,66200,1,4647,0,11.10,8.44
1,59600,1,8740,1,11.00,9.08
1,1626,1,5026,0,7.39,8.52
1,40000,1,10770,4,10.60,9.28
1,705084,1,68003,0,13.47,11.13
1,128200,1,15657,2,11.76,9.66
1,98500,1,7322,3,11.50,8.90
1,125000,1,7094,0,11.74,8.87
1,67350,2,4722,3,11.12,8.46
1,43640,1,5237,0,10.68,8.56
1,11046,1,1679,0,9.31,7.43
1,108852,4,2653,0,11.60,7.88
1,73698,1,19139,0,11.21,9.86
1,34000,2,2942,0,10.43,7.99
1,9634,1,684,0,9.17,6.53
1,171350,1,5274,0,12.05,8.57
1,62040,1,5508,0,11.04,8.61
1,188000,1,11288,0,12.14,9.33
1,355000,4,21928,0,12.78,10.00
1,117000,1,7440,0,11.67,8.91
1,112768,2,8782,0,11.63,9.08
1,82000,1,5951,1,11.31,8.69
1,57000,1,9739,2,10.95,9.18
1,10000,1,3175,0,9.21,8.06
2,10726,1,771,0,9.28,6.65
1,57000,1,4717,1,10.95,8.46
1,43000,1,4871,0,10.67,8.49
1,22586,1,6152,0,10.03,8.72
1,61400,1,4045,2,11.03,8.31
2,152426,1,4323,0,11.93,8.37
1,169000,1,6357,0,12.04,8.76
1,185000,1,8195,2,12.13,9.01
1,4552,1,1760,0,8.42,7.47
1,139910,1,4838,0,11.85,8.48
1,3102,2,543,0,8.04,6.30
1,16026,2,1601,0,9.68,7.38
1,90200,1,3798,0,11.41,8.24
1,351200,1,7132,0,12.77,8.87
1,120501,1,5327,3,11.70,8.58
1,126750,1,5245,0,11.75,8.57
1,77000,1,4137,0,11.25,8.33
1,3000,1,146,0,8.01,4.98
1,4060,1,986,0,8.31,6.89
1,34000,1,4240,2,10.43,8.35
1,156800,1,7390,0,11.96,8.91
1,27040,1,3740,3,10.21,8.23
1,24000,1,2625,0,10.09,7.87
1,49200,1,2496,0,10.80,7.82
1,143000,1,3632,0,11.87,8.20
1,85990,1,32278,0,11.36,10.38
1,88410,1,8709,3,11.39,9.07
1,23286,1,2155,0,10.06,7.68
1,33852,1,3660,0,10.43,8.21
1,112600,1,5416,1,11.63,8.60
1,54000,1,2876,0,10.90,7.96
1,2400,1,2754,0,7.78,7.92
1,80500,1,5598,2,11.30,8.63
1,46764,2,3532,0,10.75,8.17
1,40962,1,2950,0,10.62,7.99
1,21014,2,1869,0,9.95,7.53
1,86460,1,5449,0,11.37,8.60
1,14826,1,1349,0,9.60,7.21
1,26928,1,3287,0,10.20,8.10
1,10380,1,675,0,9.25,6.51
1,13380,2,908,0,9.50,6.81
2,80200,1,3545,0,11.29,8.17
1,13386,2,2214,0,9.50,7.70
1,49226,4,3136,0,10.80,8.05
1,22526,1,6282,0,10.02,8.75
1,250230,2,20082,0,12.43,9.91
1,17226,1,2227,0,9.75,7.71
1,17800,1,2384,4,9.79,7.78
1,72000,1,4552,0,11.18,8.42
1,159149,1,8206,0,11.98,9.01
1,71074,1,2907,0,11.17,7.97
1,3298,1,1082,0,8.10,6.99
1,21174,1,1212,0,9.96,7.10
1,343084,1,10963,2,12.75,9.30
1,70000,1,2310,2,11.16,7.74
1,78400,1,6007,0,11.27,8.70
2,40764,1,3742,0,10.62,8.23
1,33012,1,1730,0,10.40,7.46
1,32604,1,5878,0,10.39,8.68
1,402014,1,7597,0,12.90,8.94
1,18852,1,7167,0,9.84,8.88
1,60000,1,2424,0,11.00,7.79
1,7000,1,7200,0,8.85,8.88
1,17609,2,1219,0,9.78,7.11
1,24000,4,1293,0,10.09,7.16
1,190000,4,13615,2,12.15,9.52
1,159400,1,6799,1,11.98,8.82
1,49626,2,1737,0,10.81,7.46
1,1626,1,412,0,7.39,6.02
1,61236,1,2586,0,11.02,7.86
1,200200,1,14122,2,12.21,9.56
1,180,2,1742,0,5.19,7.46
1,95380,1,3233,0,11.47,8.08
1,80000,1,7684,1,11.29,8.95
1,22478,1,1567,0,10.02,7.36
1,148075,2,6283,0,11.91,8.75
1,40000,4,1032,2,10.60,6.94
2,15822,1,4242,0,9.67,8.35
2,24726,1,1791,0,10.12,7.49
1,68482,1,5175,0,11.13,8.55
1,148704,4,6436,1,11.91,8.77
1,112000,1,5809,0,11.63,8.67
1,130000,1,4956,0,11.78,8.51
1,1626,1,3325,0,7.39,8.11
1,280001,1,16631,2,12.54,9.72
1,379084,1,4124,0,12.85,8.32
1,661679,1,13668,0,13.40,9.52
1,24000,1,3423,1,10.09,8.14
1,36000,1,2571,0,10.49,7.85
1,35200,1,2170,0,10.47,7.68
1,11666,1,1841,1,9.36,7.52
1,40002,1,2156,0,10.60,7.68
1,11450,1,1855,2,9.35,7.53
1,115000,1,4432,0,11.65,8.40
1,65000,1,2820,0,11.08,7.94
1,344384,1,12721,0,12.75,9.45
1,95300,1,6338,0,11.46,8.75
1,286200,1,14057,0,12.56,9.55
1,28600,1,3407,0,10.26,8.13
1,133620,1,18108,0,11.80,9.80
1,10050,1,726,0,9.22,6.59
1,115000,1,6081,0,11.65,8.71
1,65700,1,1795,0,11.09,7.49
1,38000,1,1846,2,10.55,7.52
1,49826,5,7861,0,10.82,8.97
1,24507,1,2766,0,10.11,7.93
1,419329,1,9906,0,12.95,9.20
1,8118,2,6634,0,9.00,8.80
1,75000,1,1851,0,11.23,7.52
1,29760,1,13168,0,10.30,9.49
1,45099,1,4575,0,10.72,8.43
1,79710,1,9695,0,11.29,9.18
1,66255,1,4734,1,11.10,8.46
1,130000,1,4635,0,11.78,8.44
1,57929,1,4758,0,10.97,8.47
1,2000,1,4299,0,7.60,8.37
1,89987,1,6856,0,11.41,8.83
1,150000,1,17677,0,11.92,9.78
1,60000,1,3117,0,11.00,8.04
1,1626,1,4425,2,7.39,8.40
1,60884,1,6565,0,11.02,8.79
1,26000,1,1857,2,10.17,7.53
1,38952,1,4401,0,10.57,8.39
1,21426,1,4258,0,9.97,8.36
1,49872,1,4321,0,10.82,8.37
1,137000,1,5924,0,11.83,8.69
1,74397,1,3517,0,11.22,8.17
1,37055,1,12794,0,10.52,9.46
1,58578,1,4572,0,10.98,8.43
1,115000,1,6045,1,11.65,8.71
1,73934,1,3492,0,11.21,8.16
1,41000,1,5134,0,10.62,8.54
1,7000,1,2908,0,8.85,7.98
1,18283,1,1063,0,9.81,6.97
1,35000,2,2602,2,10.46,7.86
1,14400,2,1460,0,9.57,7.29
1,59000,2,3461,0,10.99,8.15
1,81000,1,7910,0,11.30,8.98
1,7000,4,2319,0,8.85,7.75
1,70506,1,4735,0,11.16,8.46
1,79000,1,3192,0,11.28,8.07
1,27178,1,5242,0,10.21,8.56
1,16326,1,4464,0,9.70,8.40
1,40000,1,2612,0,10.60,7.87
1,75000,1,3532,0,11.23,8.17
1,33062,1,3567,0,10.41,8.18
