,UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
560,1,55102,2,7471.3333,0,10.91694129,8.918828749
562,1,52380,1,12141.4999,1,10.86628012,9.404384607
563,1,31000,1,3764.6667,0,10.34174248,8.23341461
564,1,26000,1,11313.0999,0,10.16585182,9.333716616
565,1,69826,1,5403.9333,0,11.15376171,8.594882356
566,1,25000,1,4908.8334,1,10.1266311,8.498791596
567,1,57200,1,4067.3334,0,10.95430918,8.310742879
569,1,56926,1,9329.5,0,10.94950746,9.140936702
570,1,198000,1,19844.5,1,12.19602231,9.89568217
571,2,50799,1,21390,0,10.83563195,9.970678802
572,1,20546,4,4086.6667,0,9.930421554,8.315484929
573,1,70000,2,6335.5,0,11.15625052,8.753924016
574,1,16026,1,2999,0,9.681967682,8.006034179
575,1,16836,1,2734.3333,0,9.73127473,7.913642919
576,1,162000,1,10574.9999,0,11.99535161,9.266247994
577,1,59000,1,9220.1667,4,10.98529272,9.129148397
578,1,35022,1,7744.6667,0,10.46373171,8.954759718
579,1,83002,1,9723.5001,0,11.32661998,9.182300925
580,1,42500,1,9310.3333,3,10.65725935,9.13888017
581,1,29400,1,25492.8667,0,10.28874995,10.14615395
582,1,116250,2,13323.1666,1,11.66349832,9.497259649
583,1,41600,1,9611.6667,0,10.63585545,9.170732921
584,1,55200,1,7600.4667,0,10.91871823,8.935964932
585,1,105626,4,15187.3334,0,11.56765983,9.62821703
586,1,73000,3,13811.8334,0,11.19821472,9.533280996
587,1,98050,1,9568.8333,0,11.49323283,9.166266565
588,1,30254,1,4081,0,10.31738369,8.314097335
589,1,13506,1,1547.3333,0,9.51088931,7.344288277
590,1,36648,1,9430.6667,0,10.50911414,9.151722073
591,1,93000,1,8888.1667,0,11.44035477,9.092476087
592,1,112000,1,12171.9001,2,11.62625415,9.406885304
593,1,57784,6,8150.1667,1,10.9644672,9.00579366
594,1,27200,1,6634.6667,3,10.21097225,8.800063712
595,1,25052,1,11517.3333,0,10.12870894,9.351608423
596,1,12000,1,2877.6667,2,9.392661929,7.964735071
597,1,87987,1,7434.3333,0,11.38494436,8.913864184
598,1,60003,1,9107.6667,0,11.00214984,9.116871832
599,2,31000,1,5670.3334,0,10.34174248,8.643003196
600,1,10284,5,5203.9,1,9.238344568,8.557163623
601,1,42410,1,6734.0001,0,10.65513946,8.814924615
602,2,22046,1,2957.8334,0,10.00088646,7.99221232
603,1,5724,6,1279.3333,0,8.652423141,7.154094362
604,1,174000,1,15602.1667,2,12.06681058,9.655165075
605,1,16886,2,5587.9001,4,9.734240155,8.628358843
606,1,36000,1,9107.3666,0,10.49127422,9.116838882
607,1,43000,4,7095.6667,0,10.66895539,8.867239553
608,1,18426,1,12765.6667,0,9.82151799,9.454514557
609,1,95000,1,6603.2667,0,11.46163217,8.79531976
610,2,19098,1,2857.3333,0,9.857338897,7.957644056
611,2,1626,1,4135,0,7.39387829,8.327242607
612,1,79200,1,7453.0001,0,11.27973158,8.916371928
613,1,62000,1,12857.7333,0,11.03488966,9.461700723
615,1,40800,1,5547.6667,0,10.61643736,8.621132704
616,1,112000,1,4161.3333,0,11.62625415,8.333590807
617,1,71882,1,6089,0,11.18278116,8.714239144
618,1,64600,1,8564.3333,1,11.07596969,9.055361568
619,1,84124,1,7622.3333,0,11.34004718,8.938837809
620,1,30328,2,5332.3333,1,10.31982666,8.581544189
621,1,12000,1,3183.5666,0,9.392661929,8.06575742
622,1,7800,1,4582.3333,0,8.961879013,8.429963602
623,1,79760,1,10240.3333,2,11.2867774,9.234089447
624,1,44503,1,15632.5001,0,10.70331188,9.657107366
625,1,11950,2,16522.6667,0,9.388486557,9.712488457
626,1,41304,1,5371.6667,0,10.62871463,8.588893512
627,1,13178,1,24649,0,9.486304051,10.11249161
628,1,20154,1,2045.3333,0,9.911158059,7.623316038
629,1,7800,1,2018.3333,0,8.961879013,7.610027351
630,1,134000,1,12403.3333,2,11.80559508,9.42572053
631,1,57442,1,39891.3999,0,10.95853102,10.59391604
632,1,71630,1,8727.5,0,11.17926926,9.074234239
633,1,145000,1,10168.4332,0,11.88448902,9.227043416
635,1,10117,1,2510,0,9.221972456,7.828038032
636,1,184100,1,54157.6887,0,12.12323437,10.89965523
637,1,140000,4,15683.1887,0,11.8493977,9.660344634
638,1,2080,1,6240.8333,0,7.640123173,8.738868994
639,1,48000,2,8968.9,0,10.77895629,9.101518317
640,1,29652,1,5031.6667,0,10.29728486,8.52350656
641,1,96536,1,10474.3335,2,11.47767127,9.256683115
642,1,150000,1,23001.5113,0,11.91839057,10.0433152
643,1,93500,1,13297.1333,0,11.44571672,9.49530375
644,1,100200,1,8533.4333,0,11.51492347,9.051747057
645,1,12000,1,9519.2001,3,9.392661929,9.161066101
646,1,68000,1,7087,0,11.12726298,8.866017399
647,1,13600,1,6897.0334,2,9.517825072,8.838846656
648,1,447084,1,24025.1667,1,13.01050178,10.08685717
649,1,291000,1,16278.9555,0,12.58107855,9.697628479
650,1,114554,1,8253.6667,0,11.64880161,9.018412829
651,1,7000,1,4271.5667,0,8.853665428,8.359735948
652,1,11395,1,1585.6667,0,9.340929942,7.368760229
653,1,28338,1,5930,0,10.25195894,8.687779492
654,2,15000,2,1734.6667,0,9.61580548,7.45857057
655,1,74000,1,11562.5,0,11.21182037,9.355522382
656,1,103358,1,15374.6887,0,11.54595397,9.640477845
657,1,4252,1,18927.3333,0,8.355144739,9.848362363
658,1,35478,1,5540.6667,0,10.47666807,8.619870115
659,2,75000,1,9473.3667,0,11.22524339,9.156239635
660,1,63300,1,12480.8333,0,11.05564061,9.431949411
661,2,12798,1,2336,0,9.457044188,7.756195344
662,1,87000,1,8661.8333,0,11.3736634,9.066681677
663,1,230000,1,16147,0,12.34583459,9.689489553
665,1,31200,1,5076.1667,0,10.34817337,8.532311669
666,1,521826,1,16676.1889,0,13.16508948,9.721737167
667,1,87000,1,11304.1667,1,11.3736634,9.332926671
668,1,120000,1,10307.3332,0,11.69524702,9.240610882
669,1,42540,2,11267.3333,0,10.65820009,9.32966296
670,1,95526,1,6468.3333,6,11.46715374,8.77467375
671,1,20006,1,8642.1666,1,9.903787508,9.064408594
672,1,22368,1,2881.3333,0,10.01538665,7.966008417
673,1,200,1,11413.5333,0,5.298317367,9.342555062
674,2,26426,1,4888.0001,0,10.18210365,8.494538521
675,1,138823,1,18195.6667,0,11.84095502,9.808938751
676,1,60228,1,18606.6667,0,11.00589264,9.83127522
677,1,62526,1,8038.1333,0,11.04333775,8.991952159
678,1,16026,1,4731,0,9.681967682,8.461891876
679,1,172000,1,14507,0,12.05524976,9.582386571
680,1,133155,1,20778.8556,0,11.79926914,9.941691191
681,1,27390,2,2843.6667,0,10.21793326,7.95284959
682,2,36716,1,4735,0,10.51096791,8.462737006
683,1,134000,1,51624.0221,2,11.80559508,10.85174239
684,1,8826,1,4171.3333,0,9.08545719,8.335991
685,1,72804,1,7842.6667,0,11.19552618,8.967334196
687,1,18498,1,3220.3333,0,9.825417897,8.077240142
688,1,104910,1,8205.3333,0,11.56085812,9.012539624
689,1,25500,1,3640.8333,0,10.14643373,8.199967863
690,1,22904,1,2991.6667,0,10.03906685,8.003585936
691,1,98000,4,16367.1888,0,11.49272276,9.703033927
692,1,113000,4,32572.6667,3,11.6351431,10.39122877
693,1,75000,1,24313.6667,0,11.22524339,10.09879389
694,1,55000,4,9015.0001,0,10.91508846,9.106645147
695,1,86000,1,9501.0333,0,11.36210258,9.15915584
696,1,75000,1,8788.5333,2,11.22524339,9.081203117
697,1,26106,1,10330.6667,0,10.16992045,9.2428721
698,1,13000,1,16833.6667,0,9.472704636,9.73113613
699,1,950,2,5801.3333,3,6.856461985,8.665843049
700,1,126800,4,12170.9999,1,11.75036632,9.406811344
701,1,70500,4,3110.6667,0,11.16336799,8.042592355
703,1,55000,1,6441.1666,0,10.91508846,8.770464952
704,2,55000,1,26197.6667,2,10.91508846,10.17342563
705,1,37626,2,3346.3333,0,10.53545058,8.115620488
706,1,100000,1,8383.0001,1,11.51292546,9.033961137
707,1,408091,1,42054.6665,0,12.91924547,10.64672563
708,1,78000,1,11116.5001,1,11.26446411,9.316185779
709,1,343084,4,14597.1666,0,12.74573059,9.58858272
710,1,132500,1,13508.4999,0,11.79433792,9.511074389
711,2,86000,1,13282.8554,1,11.36210258,9.494229415
712,1,114131,1,12902.8334,0,11.64510219,9.46520221
713,1,1261,2,3161.3333,0,7.139660336,8.058749148
714,1,65526,6,7213,0,11.09020229,8.883640233
715,1,1814,4,4767.8333,0,7.503289631,8.469647246
716,1,70000,1,9078.8333,0,11.15625052,9.113700972
717,1,15000,2,3896.3334,0,9.61580548,8.267791236
718,1,81000,1,15860.3554,2,11.30220443,9.671577904
719,1,126671,1,9171.1667,2,11.74934845,9.123819787
720,1,54744,1,5176.8334,0,10.91042305,8.551948836
721,1,14094,6,1940.6667,0,9.553504454,7.570786853
722,1,157658,1,24388.1668,0,11.96818341,10.10185333
723,1,120000,1,9122.6667,3,11.69524702,9.118517442
724,1,61000,1,8318.3999,0,11.01862914,9.026225196
725,1,48000,2,9721,0,10.77895629,9.182043773
726,1,142000,1,14858.4999,3,11.86358234,9.606327364
727,1,25180,1,3734.5001,0,10.13380531,8.225369247
728,1,86000,1,6069.5,2,11.36210258,8.711031508
729,1,45779,1,4252.6667,0,10.73158075,8.355301524
730,1,67005,1,4870.6667,0,11.11252252,8.490986106
731,1,479084,4,27313.9999,2,13.07963123,10.21515467
732,1,23554,1,4673.3333,0,10.06705094,8.449627865
733,1,23892,1,3501,0,10.08129895,8.160803921
734,1,35000,1,6682.3334,0,10.46310334,8.807222517
735,1,27000,1,4572.3334,0,10.20359214,8.427778944
736,1,51000,1,14722.3334,2,10.83958091,9.597120899
737,1,37200,1,3605.6667,0,10.52406404,8.19026197
738,1,105445,1,8531.3333,0,11.56594477,9.051500935
739,1,67000,1,6772.0001,0,11.1124479,8.820551758
740,1,41913,1,10426.3333,0,10.64335132,9.252089933
741,1,187500,1,25466.5221,0,12.14153412,10.14512001
742,1,85000,1,8175.5001,2,11.35040654,9.008897168
743,1,17280,2,2482.3333,0,9.757305042,7.816954244
744,1,47687,1,11846.3333,0,10.7724141,9.379773673
745,1,109000,1,16513.3999,0,11.59910316,9.711927445
746,1,152340,1,20143.5221,0,11.93387014,9.910638032
747,1,137000,1,12247.1667,0,11.8277362,9.413049899
748,1,19312,1,3308.3333,0,9.868481943,8.104199807
749,2,16276,1,2399.4999,0,9.697446909,7.78301562
750,1,51995,1,3872.6667,0,10.85890284,8.261698618
751,1,44522,6,5560.6666,1,10.70373873,8.623473272
753,1,26400,1,3347.3333,0,10.18111929,8.115919278
754,1,37500,1,5070.1666,1,10.53209621,8.531128956
755,1,70895,1,12661.8334,1,11.16895519,9.446347504
756,1,3080,1,3256,0,8.032684876,8.088254727
757,1,399084,1,16846.8113,0,12.8969272,9.731916678
758,1,48692,1,13757.1651,0,10.79327002,9.529315066
759,1,78000,1,7243.1667,2,11.26446411,8.887813779
760,1,3510,2,3144.6667,0,8.163371316,8.053463186
761,1,123421,1,4885.3334,0,11.72335655,8.493992812
762,1,198000,1,15373,0,12.19602231,9.640368003
763,1,165000,1,25445.1667,0,12.01370075,10.14428109
765,1,17880,1,3065.9,1,9.791438049,8.028096443
766,1,74000,1,7085.7667,0,11.21182037,8.865843361
767,1,159000,1,19030.3334,1,11.97665948,9.85378948
768,1,31000,2,4809.1333,0,10.34174248,8.47827216
769,1,2136,2,450.9999,0,7.6666902,6.111467118
770,1,63001,1,7915.6667,0,11.05090588,8.976599201
772,1,92200,1,5719.6666,2,11.43171541,8.651665796
773,1,165326,1,18416.4667,0,12.01567456,9.821000473
775,1,107000,1,12672.3334,0,11.58058411,9.447176424
777,1,2800,1,4381.1667,1,7.937374696,8.385070338
778,1,43000,1,8964.3333,0,10.66895539,9.101009016
779,1,5507,1,6753,0,8.613775289,8.81774213
780,1,55000,1,19119.6667,0,10.91508846,9.858472754
781,1,110000,1,10189.2666,0,11.60823564,9.229090151
783,1,2000,1,2015.9999,0,7.60090246,7.60887058
784,1,36524,2,8938.6667,0,10.50572486,9.098141718
785,1,59612,1,7278.7666,0,10.99561218,8.892716704
786,1,55000,1,15393.6667,0,10.91508846,9.641711451
787,1,19075,1,3551.3333,0,9.856133856,8.175078389
788,1,24392,1,2571.3333,0,10.10201049,7.852179837
790,1,107060,1,11052.1333,0,11.5811447,9.310378747
791,2,87000,1,30924.6668,0,11.3736634,10.33930942
793,1,29139,1,3099.6667,0,10.27983276,8.039049869
794,1,28074,1,5783.3667,0,10.24259916,8.662741266
796,1,31440,1,4261.6667,0,10.35583625,8.357415607
797,1,23266,2,2579.5,0,10.05474835,7.855350861
798,1,91000,1,11024.6667,0,11.41861479,9.307890469
799,1,37626,1,2522.3333,0,10.53545058,7.832939665
800,1,50000,6,5275.3333,0,10.81977828,8.570797141
801,1,117500,1,8560.4999,0,11.67419361,9.054913867
802,1,38000,2,5621.6666,0,10.54534144,8.634383447
803,1,146000,1,45635.5,0,11.8913619,10.7284412
804,2,3000,1,3467.3334,0,8.006367568,8.151141105
805,1,62000,2,6633.8333,0,11.03488966,8.799938091
806,1,22588,1,3323.3333,0,10.02517407,8.108723564
807,1,22028,1,7011.0667,0,10.00006965,8.855245137
808,1,160000,1,15534.1889,0,11.98292909,9.650798609
809,1,11474,1,4426,0,9.347838885,8.395251521
810,1,960,1,1939.3333,0,6.866933284,7.570099533
811,1,150000,1,14407.8,0,11.91839057,9.575525006
812,1,22358,1,4748.3333,0,10.01493948,8.465548951
813,1,54352,1,20854.8318,2,10.90323669,9.945340941
814,1,83000,1,13146.1668,0,11.32659589,9.483885497
815,1,23980,1,4018.1667,3,10.08497543,8.298581033
816,1,26226,1,3390.3334,0,10.17450656,8.128683544
817,1,186200,1,21280.1666,0,12.13457664,9.965530772
818,1,21710,1,3816.6667,0,9.985528263,8.247132729
819,1,147000,1,9596.8333,1,11.89818787,9.169188458
820,1,165000,1,16849.8555,2,12.01370075,9.73209736
821,1,34000,1,4169.8333,0,10.4341158,8.335631338
822,1,23600,1,8427.1666,2,10.06900199,9.039215885
823,1,108600,1,36164.2,0,11.59542669,10.49582496
824,1,22226,1,8737.6667,0,10.00901805,9.075398465
825,1,32010,1,6015.6667,0,10.37380363,8.702122462
826,1,63000,1,7984.1666,1,11.05089001,8.985215685
827,1,90871,1,10660.9999,3,11.4171962,9.274347493
828,2,62000,1,10237.9999,0,11.03488966,9.233861557
829,1,41884,1,5873.3333,1,10.64265917,8.678177605
830,1,133000,1,9560.1668,1,11.79810441,9.165360454
831,1,82400,2,9912.6666,1,11.31934072,9.201568673
832,1,46000,1,5098.1667,0,10.73639668,8.536636283
833,1,137800,1,11646.6667,3,11.83355864,9.362775298
834,1,132000,1,18013.4999,0,11.7905572,9.79887675
835,2,49149,1,12256.8333,0,10.80261178,9.413838881
836,1,43000,1,5664.0667,0,10.66895539,8.641897411
837,1,34020,1,4382.1667,0,10.43470387,8.385298561
838,1,58000,1,5239.1666,0,10.96819829,8.563917719
839,1,227000,1,14364.6667,0,12.3327053,9.572526769
840,1,75000,2,6011.6667,0,11.22524339,8.70145731
841,1,93960,1,11235,3,11.45062444,9.326789185
842,1,61500,1,11920.1554,0,11.02679245,9.385985977
843,1,1800,4,246.3333,0,7.495541944,5.506685497
844,1,142000,1,11946.6667,0,11.86358234,9.388207581
845,1,48132,1,8339.6667,0,10.78170252,9.028778531
846,1,216500,1,14341.6667,0,12.28534583,9.570924335
847,1,13210,1,414.3333,0,9.488729398,6.026670722
848,1,110000,1,9492.6667,0,11.60823564,9.158274853
849,1,47360,1,21622.1667,2,10.76553327,9.981474304
851,1,115100,4,15853,0,11.65355659,9.671114036
853,1,36400,4,5709.8333,1,10.50232405,8.649945108
854,1,62400,2,7028.1667,1,11.04132055,8.857681168
855,2,98000,1,8409.3667,0,11.49272276,9.037101447
856,1,155000,1,15026.2,1,11.9511804,9.617550623
858,1,140000,1,10517.6667,0,11.8493977,9.260811665
859,1,65000,1,14452.0667,1,11.08214255,9.578592708
860,1,45000,1,6233.5999,3,10.71441777,8.737709278
861,1,100000,1,10647.8555,0,11.51292546,9.273113789
862,1,84000,2,8756.9001,0,11.33857208,9.077597251
863,1,58000,4,8275.6667,0,10.96819829,9.021074765
864,1,16332,1,2841.3333,0,9.700881652,7.952028693
865,1,365576,1,36811.8555,1,12.80922947,10.51357523
866,1,58800,2,4909.9667,0,10.98189713,8.499022439
867,1,52766,1,6866.6667,0,10.87362232,8.834434071
868,1,72600,1,11346.0999,3,11.1927202,9.336629343
869,1,11122,2,1564.6667,0,9.316680408,7.355428109
870,1,346084,1,38574.478,0,12.7544368,10.56034615
871,1,33372,1,5169.3333,0,10.4154725,8.550499004
872,1,58260,1,7847.6667,0,10.97267103,8.967971531
873,2,71000,1,8615.6667,0,11.17043516,9.061337534
874,1,19155,1,7434,0,9.860319057,8.913819351
875,1,3252,1,4395.3333,0,8.087025471,8.388298643
876,1,71280,1,11977.8555,1,11.17437106,9.390814849
877,1,145000,4,16039.6667,0,11.88448902,9.682820102
878,1,25623,1,4685.3333,0,10.15124566,8.452192334
879,2,67126,1,30342.9999,1,11.11432673,10.32032112
880,1,80052,1,9048,0,11.2904317,9.110299018
881,1,3252,1,6920.3333,0,8.087025471,8.842219212
882,1,17756,4,7547.2666,2,9.784478766,8.928940737
883,1,21563,1,7764,0,9.978734162,8.957252944
884,1,16182,2,4441.2667,1,9.691654792,8.398694908
885,1,77000,2,5657.8334,1,11.2515607,8.640796306
886,1,69000,1,5716.3333,0,11.14186178,8.651082847
887,1,72000,1,15338.6667,0,11.1844214,9.638132155
888,1,144000,2,8797.8333,0,11.87756858,9.082260754
890,1,30000,1,3413.1667,0,10.30895266,8.13539579
891,1,170006,1,19616,1,12.04358901,9.884100839
892,1,13100,1,1776,0,9.480367509,7.482118924
893,1,43229,2,8580.1668,4,10.67426685,9.057208633
895,1,21072,1,5837.6667,0,9.955700424,8.672086458
896,1,102000,1,9922.1667,0,11.53272809,9.202526594
897,1,483084,1,45842.3333,1,13.08794583,10.73296325
898,1,53000,1,4594.0667,0,10.87804719,8.432520902
899,1,200,1,5332,0,5.298317367,8.581481681
900,1,206468,1,12905.9999,0,12.23790072,9.465447591
901,1,116000,1,11744.3333,0,11.66134547,9.371126131
902,1,15356,1,3629.8999,1,9.639261556,8.196960351
903,1,8599,6,1820.3333,0,9.059401196,7.506774895
904,1,44536,1,3107.8333,0,10.70405313,8.041681074
905,1,134000,1,4178.5,0,11.80559508,8.337707609
906,1,165239,1,15405,2,12.01514819,9.642447411
907,1,67000,2,5072.1611,1,11.1124479,8.531522258
908,1,254000,1,3776.2611,0,12.44508955,8.236489672
909,1,197186,1,17266.4278,0,12.19190272,9.756519306
910,1,155025,1,3039.3333,0,11.95134167,8.019393461
911,2,24790,1,1992,0,10.11819563,7.596894438
912,1,9564,1,865,0,9.165761329,6.762729507
913,1,154000,1,9045.5,0,11.94470788,9.110022675
914,1,132055,1,2697,0,11.79097378,7.899895323
916,1,46000,1,4229.3333,0,10.73639668,8.349799647
917,1,50000,4,3308.75,2,10.81977828,8.104325754
919,1,144301,1,4579.6667,0,11.87965667,8.429381502
921,1,700,1,1809.5,1,6.551080335,7.500805843
922,1,33852,1,5103.6667,0,10.42975336,8.537714521
923,1,160000,1,7826.6666,0,11.98292909,8.965291977
925,1,122552,1,10240.8333,0,11.71629071,9.234138272
926,1,94990,2,9696.4167,0,11.4615269,9.179511684
927,1,85000,1,4050.25,1,11.35040654,8.306533887
928,2,44142,1,6459.25,2,10.69516699,8.773268491
929,1,15500,1,2568.6667,1,9.648595303,7.851142249
930,1,168200,1,8668.6444,0,12.03290903,9.067467702
931,1,112000,1,8271.3333,0,11.62625415,9.020550996
932,1,37000,2,5367.5834,2,10.51867319,8.588133068
933,1,75000,1,5929.5666,3,11.22524339,8.687706403
934,1,70000,1,5291,0,11.15625052,8.573762543
935,1,15426,1,3105,0,9.643809676,8.040768994
936,1,28074,1,963,0,10.24259916,6.870053412
937,1,69000,1,4970.55,0,11.14186178,8.511285777
938,1,39442,1,3480.5333,0,10.58258652,8.154940808
939,1,8892,2,845.3333,0,9.092907275,6.739730987
940,1,55000,1,5298,0,10.91508846,8.57508467
941,1,123003,1,6502.0666,0,11.71996402,8.779875344
942,1,297000,1,10923.5,2,12.60148742,9.298671711
943,1,130000,1,7006.3333,0,11.77528973,8.854569776
944,2,16746,1,1860.25,0,9.725914703,7.528466166
946,1,49002,1,2586.4167,0,10.79961639,7.858028683
948,1,54500,1,25811.4167,4,10.90595598,10.15857218
949,1,96000,2,3906.05,1,11.47210347,8.270281912
951,1,54072,1,2936.6667,0,10.89807177,7.985030442
952,1,50400,1,4381,0,10.82774645,8.385032288
953,2,89000,1,4381.9334,0,11.39639165,8.385245322
954,1,3031,1,712.6667,0,8.016647877,6.56901385
955,1,44000,4,4028.5,0,10.69194491,8.301149377
956,1,46000,1,3352.9167,0,10.73639668,8.117585903
957,1,5950,1,446.6667,0,8.691146499,6.101812679
958,1,22626,1,1658.6667,0,10.02685497,7.413769366
959,1,493084,1,10941.3333,1,13.10843482,9.300302942
961,1,81100,1,23701.5,0,11.30343824,10.07329362
962,2,102859,1,10419.3333,1,11.5411144,9.251418331
963,1,20226,1,760.5,0,9.914724184,6.633976112
964,1,77000,1,5640.1001,2,11.2515607,8.637657093
966,1,97200,1,7271.75,1,11.48452599,8.891752257
967,1,65000,4,6761.75,0,11.08214255,8.819037011
969,1,41226,1,2938,0,10.6268244,7.985484357
970,1,110000,1,6993,1,11.60823564,8.852664928
971,1,90000,1,4647.4167,0,11.40756495,8.444066796
972,1,1626,1,3970.1,0,7.39387829,8.286546562
973,1,28000,1,2221.6667,0,10.23995979,7.706012959
975,1,167200,1,11283.25,0,12.02694598,9.331074604
976,1,44052,4,2703.6667,0,10.69312603,7.902364168
977,2,28182,1,2781.3333,0,10.24643876,7.930685696
978,2,80052,1,6038,0,11.2904317,8.70582811
979,2,43000,1,3046.1667,1,10.66895539,8.021639259
980,1,62000,1,3363.5833,0,11.03488966,8.120762143
981,1,202000,1,26453.5,1,12.21602298,10.18314375
982,1,14639,1,908.6667,0,9.591444479,6.81197836
983,1,78780,1,4065.1667,0,11.27441444,8.31021003
984,1,50000,4,2034.4167,0,10.81977828,7.617964423
985,1,238115,1,12248.5,0,12.38050903,9.413158759
986,1,51650,1,1867.25,0,10.85224547,7.532222039
987,1,133533,1,6403.3333,0,11.80210392,8.764573962
988,1,76000,1,17216.75,0,11.23848862,9.753638026
989,1,4800,1,4737.0333,0,8.476371197,8.463166333
990,1,62120,2,4169.4166,1,11.03682328,8.335531401
991,1,205930,1,9379.2833,0,12.23529158,9.146258632
992,1,391084,1,11072.5111,0,12.87667765,9.312220838
993,1,38200,1,9239.7945,2,10.55059079,9.131274924
994,1,115000,1,4831.8334,3,11.65268741,8.482981261
995,1,22000,2,2356.95,2,9.998797732,7.765123689
996,1,64000,1,4355.0833,0,11.06663836,8.379099017
997,1,73500,1,10942.6167,0,11.20504069,9.300420234
998,1,64902,1,2714.9166,0,11.08063372,7.906516514
999,1,187397,1,17053.3444,0,12.14098464,9.744101616
1000,1,17000,2,1479.3,0,9.740968623,7.299324282
1001,1,30000,1,4041.1667,1,10.30895266,8.304288716
1002,1,39548,1,3385.5,2,10.5852704,8.127256885
1003,1,31466,1,2240.1667,0,10.35666288,7.714305562
1004,1,103697,4,7591.3333,0,11.54922846,8.93476252
1005,1,123200,1,7912.6667,0,11.72156433,8.976220134
1006,1,82250,1,2820.8333,1,11.31751867,7.944787617
1007,1,35000,1,1549.8334,2,10.46310334,7.34590272
1008,1,98000,1,5272.8833,0,11.49272276,8.570332608
1009,1,22000,1,2393.9167,1,9.998797732,7.78068609
1010,1,130000,1,5451.0834,0,11.77528973,8.603569657
1012,1,36100,1,2128.6667,0,10.49404814,7.6632511
1013,1,60000,1,3711.5833,2,11.00209984,8.21921383
1014,1,105000,1,3572.75,0,11.56171563,8.181090886
1015,1,8436,1,885.6667,0,9.040263542,6.786340695
